Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,CurrentReading,MotorRPM
0.00610804557800293,0.00610804557800293,3.9,0.0,0.0037474600095972585,0.0,0.0,0,0.0,0.0035,0.0035,0.0,-0.02,0.02,0.02,1.0,0.0,21.98
0.04462313652038574,0.004433870315551758,3.9,0.0,0.010543960009597259,0.0,-0.0,0,0.0,0.0104,0.0105,-0.0,-0.02,0.02,0.02,1.0,0.0,65.93
0.08499813079833984,0.00462794303894043,3.9,0.0,0.01074096000959726,0.0,0.0,0,0.0,0.0106,0.0106,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.12515902519226074,0.004606008529663086,3.9,0.0,0.010937960009597259,0.0,-0.0,0,0.0,0.0108,0.0108,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.16533112525939941,0.004591941833496094,3.9,0.0,0.011134960009597258,0.0,0.0,0,0.0,0.011,0.011,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.20506906509399414,0.004143953323364258,3.9,0.0,0.01123346000959726,0.0,0.0,0,0.0,0.0111,0.0111,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.24578213691711426,0.0046689510345458984,3.9,0.0,0.011430460009597259,0.0,0.0,0,0.0,0.0113,0.0113,0.0,-0.02,0.02,0.02,1.0,0.0,17.58
0.28545594215393066,0.004137992858886719,3.9,0.0,0.011528960009597258,0.0,-0.0,0,0.0,0.0114,0.0114,-0.0,-0.02,0.02,0.02,1.0,0.0,21.98
0.3258998394012451,0.004388093948364258,3.9,0.0,0.011627460009597258,0.0,0.0,0,0.0,0.0115,0.0115,0.0,-0.02,0.02,0.02,1.0,0.0,8.79
0.36623597145080566,0.004523038864135742,3.9,0.0,0.011824460009597259,0.0,0.0,0,0.0,0.0117,0.0117,0.0,-0.02,0.02,0.02,1.0,0.01,4.4
0.4065699577331543,0.004643917083740234,3.9,0.0,0.01202146000959726,0.0,0.0,0,0.0,0.0119,0.0119,0.0,-0.02,0.02,0.02,1.0,0.0,8.79
0.4464561939239502,0.004348039627075195,3.9,0.0,0.01211996000959726,0.0,0.0,0,0.0,0.012,0.012,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.48668909072875977,0.004392862319946289,3.9,0.0,0.01221846000959726,0.0,-0.0,0,0.0,0.0121,0.0121,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.5270848274230957,0.0046079158782958984,3.9,0.0,0.012316960009597259,0.0,-0.0,0,0.0,0.0122,0.0122,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.5671849250793457,0.004518032073974609,3.9,0.0,0.012513960009597258,0.0,0.0,0,0.0,0.0124,0.0124,0.0,-0.02,0.02,0.02,1.0,0.01,0.0
0.6069817543029785,0.00412297248840332,3.9,0.0,0.01261246000959726,0.0,0.0,0,0.0,0.0125,0.0125,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.6476657390594482,0.004621028900146484,3.9,0.0,0.012809460009597259,0.0,0.0,0,0.0,0.0127,0.0127,0.0,-0.02,0.02,0.02,1.0,0.01,4.4
0.6875936985015869,0.004359006881713867,3.9,0.0,0.01290796000959726,0.0,-0.0,0,0.0,0.0128,0.0128,-0.0,-0.02,0.02,0.02,1.0,0.01,39.56
0.7280306816101074,0.004601955413818359,3.9,0.0,0.013104960009597258,0.0,0.0,0,0.0,0.013,0.0129,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
0.7681868076324463,0.004579067230224609,3.9,0.0,0.013203460009597259,0.0,-0.0,0,0.0,0.0131,0.0131,-0.0,-0.02,0.02,0.02,1.0,0.0,13.19
0.8088967800140381,0.004611968994140625,3.9,0.0,0.013301960009597259,0.0,-0.0,0,0.0,0.0132,0.0132,-0.0,-0.02,0.02,0.02,1.0,0.01,4.4
0.8491206169128418,0.00465083122253418,3.9,0.0,0.013400460009597258,0.0,0.0,0,0.0,0.0133,0.0133,0.0,-0.02,0.02,0.02,1.0,0.0,13.19
0.8890297412872314,0.0043680667877197266,3.9,0.0,0.01349896000959726,0.0,0.0,0,0.0,0.0134,0.0134,0.0,-0.02,0.02,0.02,1.0,0.0,17.58
0.9292647838592529,0.004422903060913086,3.9,0.0,0.01359746000959726,0.0,-0.0,0,0.0,0.0135,0.0135,-0.0,-0.02,0.02,0.02,1.0,0.0,4.4
0.969437837600708,0.004412174224853516,3.9,0.0,0.013695960009597259,0.0,0.0,0,0.0,0.0136,0.0136,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.0097908973693848,0.00457310676574707,3.9,0.0,0.013794460009597258,0.0,-0.0,0,0.0,0.0137,0.0137,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.0497658252716064,0.0043599605560302734,3.9,0.0,0.013991460009597258,0.0,0.0,0,0.0,0.0139,0.0139,0.0,-0.02,0.02,0.02,1.0,0.0,17.58
1.089939832687378,0.004352092742919922,3.9,0.0,0.013991460009597258,0.0,0.0,0,0.0,0.0139,0.0139,0.0,-0.02,0.02,0.02,1.0,0.0,4.4
1.1303677558898926,0.004600048065185547,3.9,0.0,0.014089960009597259,0.0,-0.0,0,0.0,0.014,0.014,-0.0,-0.02,0.02,0.02,1.0,0.01,0.0
1.1707828044891357,0.004827022552490234,3.9,0.0,0.014188460009597259,0.0,-0.0,0,0.0,0.0141,0.0141,-0.0,-0.02,0.02,0.02,1.0,0.0,35.16
1.2105119228363037,0.004372119903564453,3.9,0.0,0.01428696000959726,0.0,-0.0,0,0.0,0.0142,0.0142,-0.0,-0.02,0.02,0.02,1.0,0.0,8.79
1.2506990432739258,0.004369020462036133,3.9,0.0,0.01438546000959726,0.0,-0.0,0,0.0,0.0143,0.0143,-0.0,-0.02,0.02,0.02,1.0,0.02,0.0
1.2911121845245361,0.0045931339263916016,3.9,0.0,0.014483960009597258,0.0,0.0,0,0.0,0.0144,0.0144,0.0,-0.02,0.02,0.02,1.0,0.0,4.4
1.3308169841766357,0.0041179656982421875,3.9,0.0,0.014582460009597259,0.0,-0.0,0,0.0,0.0145,0.0145,-0.0,-0.02,0.02,0.02,1.0,0.0,8.79
1.3714969158172607,0.004617929458618164,3.9,0.0,0.014680960009597259,0.0,0.0,0,0.0,0.0146,0.0146,0.0,-0.02,0.02,0.02,1.0,0.0,13.19
1.4111847877502441,0.004106998443603516,3.9,0.0,0.014779460009597258,0.0,0.0,0,0.0,0.0147,0.0147,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.4518637657165527,0.0045850276947021484,3.9,0.0,0.01487796000959726,0.0,0.0,0,0.0,0.0148,0.0148,0.0,-0.02,0.02,0.02,1.0,0.01,61.54
1.4920885562896729,0.004606962203979492,3.9,0.0,0.01497646000959726,0.0,-0.0,0,0.0,0.0149,0.0149,-0.0,-0.02,0.02,0.02,1.0,0.02,92.31
1.5320637226104736,0.004397153854370117,3.9,0.0,0.015074960009597259,0.0,-0.0,0,0.0,0.015,0.015,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.5724647045135498,0.004619121551513672,3.9,0.0,0.015173460009597258,0.0,-0.0,0,0.0,0.0151,0.0151,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.6124286651611328,0.004389047622680664,3.9,0.0,0.015271960009597258,0.0,-0.0,0,0.0,0.0152,0.0152,-0.0,-0.02,0.02,0.02,1.0,0.0,4.4
1.6525444984436035,0.0043849945068359375,3.9,0.0,0.015370460009597258,0.0,0.0,0,0.0,0.0153,0.0153,0.0,-0.02,0.02,0.02,1.0,0.0,4.4
1.693657636642456,0.004394054412841797,3.9,0.0,0.015468960009597259,0.0,-0.0,0,0.0,0.0154,0.0154,-0.0,-0.02,0.02,0.02,1.0,0.0,21.98
1.7339835166931152,0.004538059234619141,3.9,0.0,0.015567460009597259,0.0,-0.0,0,0.0,0.0155,0.0155,-0.0,-0.02,0.02,0.02,1.0,0.01,39.56
1.774017572402954,0.004384040832519531,3.9,0.0,0.015567460009597259,0.0,0.0,0,0.0,0.0155,0.0155,0.0,-0.02,0.02,0.02,1.0,0.0,8.79
1.8141496181488037,0.00432896614074707,3.9,0.0,0.015665960009597257,0.0,-0.0,0,0.0,0.0156,0.0156,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.8543972969055176,0.0043888092041015625,3.9,0.0,0.015764460009597258,0.0,-0.0,0,0.0,0.0157,0.0157,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.8947041034698486,0.004512786865234375,3.9,0.0,0.01586296000959726,0.0,-0.0,0,0.0,0.0158,0.0158,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
1.9350359439849854,0.004662036895751953,3.9,0.0,0.01596146000959726,0.0,-0.0,0,0.0,0.0159,0.0159,-0.0,-0.02,0.02,0.02,1.0,0.0,39.56
1.9746758937835693,0.004110097885131836,3.9,0.0,0.01596146000959726,0.0,-0.0,0,0.0,0.0159,0.0159,-0.0,-0.02,0.02,0.02,1.0,0.01,21.98
2.0153298377990723,0.004554033279418945,3.9,0.0,0.01605996000959726,0.0,0.0,0,0.0,0.016,0.016,0.0,-0.02,0.02,0.02,1.0,0.01,13.19
2.0555639266967773,0.004598140716552734,3.9,0.0,0.01615846000959726,0.0,0.0,0,0.0,0.0161,0.0161,0.0,-0.02,0.02,0.02,1.0,0.0,17.58
2.0957889556884766,0.004633903503417969,3.9,0.0,0.016256960009597258,0.0,-0.0,0,0.0,0.0162,0.0162,-0.0,-0.02,0.02,0.02,1.0,0.0,8.79
2.1355180740356445,0.004354000091552734,3.9,0.0,0.016256960009597258,0.0,0.0,0,0.0,0.0162,0.0162,0.0,-0.02,0.02,0.02,1.0,0.01,0.0
2.1759519577026367,0.004602909088134766,3.9,0.0,0.016355460009597256,0.0,0.0,0,0.0,0.0163,0.0163,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.2162652015686035,0.004693031311035156,3.9,0.0,0.01645396000959726,0.0,0.0,0,0.0,0.0164,0.0164,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.256326198577881,0.00457000732421875,3.9,0.0,0.01645396000959726,0.0,-0.0,0,0.0,0.0164,0.0164,-0.0,-0.02,0.02,0.02,1.0,0.01,13.19
2.2966389656066895,0.004685878753662109,3.9,0.0,0.01655246000959726,0.0,0.0,0,0.0,0.0165,0.0165,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.336750030517578,0.004614114761352539,3.9,0.0,0.01655246000959726,0.0,-0.0,0,0.0,0.0165,0.0165,-0.0,-0.02,0.02,0.02,1.0,0.03,0.0
2.376702070236206,0.004379987716674805,3.9,0.0,0.01665096000959726,0.0,-0.0,0,0.0,0.0166,0.0166,-0.0,-0.02,0.02,0.02,1.0,0.01,4.4
2.417440176010132,0.004599094390869141,3.9,0.0,0.016749460009597258,0.0,0.0,0,0.0,0.0167,0.0167,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.4579620361328125,0.004369974136352539,3.9,0.0,0.016749460009597258,0.0,-0.0,0,0.0,0.0167,0.0167,-0.0,-0.02,0.02,0.02,1.0,0.01,8.79
2.498171091079712,0.004380941390991211,3.9,0.0,0.01684796000959726,0.0,-0.0,0,0.0,0.0168,0.0168,-0.0,-0.02,0.02,0.02,1.0,0.0,35.16
2.5388171672821045,0.004837989807128906,3.9,0.0,0.01684796000959726,0.0,-0.0,0,0.0,0.0168,0.0168,-0.0,-0.02,0.02,0.02,1.0,0.01,0.0
2.5783531665802,0.004180908203125,3.9,0.0,0.01684796000959726,0.0,-0.0,0,0.0,0.0168,0.0169,-0.0,-0.02,0.02,0.02,1.0,0.0,4.4
2.618946075439453,0.004578828811645508,3.9,0.0,0.016946460009597257,0.0,-0.0,0,0.0,0.0169,0.0169,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.6593680381774902,0.004817008972167969,3.9,0.0,0.016946460009597257,0.0,-0.0,0,0.0,0.0169,0.0169,-0.0,-0.02,0.02,0.02,1.0,0.0,4.4
2.698878049850464,0.0041348934173583984,3.9,0.0,0.01704496000959726,0.0,0.0,0,0.0,0.017,0.017,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.7395169734954834,0.004564046859741211,3.9,0.0,0.01714346000959726,0.0,-0.0,0,0.0,0.0171,0.0171,-0.0,-0.02,0.02,0.02,1.0,0.0,35.16
2.7795298099517822,0.0043790340423583984,3.9,0.0,0.01714346000959726,0.0,0.0,0,0.0,0.0171,0.0171,0.0,-0.02,0.02,0.02,1.0,0.0,21.98
2.820175886154175,0.0043909549713134766,3.9,0.0,0.017241960009597258,0.0,0.0,0,0.0,0.0172,0.0172,0.0,-0.02,0.02,0.02,1.0,0.0,83.52
2.860602855682373,0.004629850387573242,3.9,0.0,0.017241960009597258,0.0,-0.0,0,0.0,0.0172,0.0172,-0.0,-0.02,0.02,0.02,1.0,0.0,17.58
2.9005260467529297,0.004372119903564453,3.9,0.0,0.01734046000959726,0.0,0.0,0,0.0,0.0173,0.0173,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.9407150745391846,0.004375934600830078,3.9,0.0,0.01734046000959726,0.0,-0.0,0,0.0,0.0173,0.0174,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
2.9815449714660645,0.00457000732421875,3.9,0.0,0.017438960009597257,0.0,-0.0,0,0.0,0.0174,0.0174,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
3.0222909450531006,0.0047490596771240234,3.9,0.0,0.01753746000959726,0.0,-0.0,0,0.0,0.0175,0.0175,-0.0,-0.02,0.02,0.02,1.0,0.0,57.14
3.0622549057006836,0.004528999328613281,3.9,0.0,0.01753746000959726,0.0,-0.0,0,0.0,0.0175,0.0175,-0.0,-0.02,0.02,0.02,1.0,0.0,17.58
3.102604866027832,0.00469207763671875,3.9,0.0,0.01763596000959726,0.0,0.0,0,0.0,0.0176,0.0176,0.0,-0.02,0.02,0.02,1.0,0.0,17.58
3.1424930095672607,0.004388093948364258,3.9,0.0,0.01763596000959726,0.0,-0.0,0,0.0,0.0176,0.0176,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
3.182673931121826,0.00438690185546875,3.9,0.0,0.017734460009597258,0.0,-0.0,0,0.0,0.0177,0.0177,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
3.223214626312256,0.004727840423583984,3.9,0.0,0.017734460009597258,0.0,0.0,0,0.0,0.0177,0.0177,0.0,-0.02,0.02,0.02,1.0,0.02,43.96
3.2631657123565674,0.004425048828125,3.9,0.0,0.017734460009597258,0.0,-0.0,0,0.0,0.0177,0.0177,-0.0,-0.02,0.02,0.02,1.0,0.0,13.19
3.3036675453186035,0.004734992980957031,3.9,0.0,0.01783296000959726,0.0,0.0,0,0.0,0.0178,0.0178,0.0,-0.02,0.02,0.02,1.0,0.01,0.0
3.343714475631714,0.004600048065185547,3.9,0.0,0.01783296000959726,0.0,-0.0,0,0.0,0.0178,0.0178,-0.0,-0.02,0.02,0.02,1.0,0.02,0.0
3.383918523788452,0.004617929458618164,3.9,0.0,0.01783296000959726,0.0,-0.0,0,0.0,0.0178,0.0178,-0.0,-0.02,0.02,0.02,1.0,0.0,26.37
3.4241855144500732,0.0046880245208740234,3.9,0.0,0.017931460009597257,0.0,0.0,0,0.0,0.0179,0.0179,0.0,-0.02,0.02,0.02,1.0,0.0,26.37
3.4642837047576904,0.004603147506713867,3.9,0.0,0.017931460009597257,0.0,-0.0,0,0.0,0.0179,0.0179,-0.0,-0.02,0.02,0.02,1.0,0.0,13.19
3.5044848918914795,0.004609107971191406,3.9,0.0,0.018029960009597258,0.0,-0.0,0,0.0,0.018,0.018,-0.0,-0.02,0.02,0.02,1.0,0.0,4.4
3.54488205909729,0.004817008972167969,3.9,0.0,0.018029960009597258,0.0,-0.0,0,0.0,0.018,0.018,-0.0,-0.02,0.02,0.02,1.0,0.0,21.98
3.5848188400268555,0.004563808441162109,3.9,0.0,0.01812846000959726,0.0,0.0,0,0.0,0.0181,0.0181,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
3.625286817550659,0.0048351287841796875,3.9,0.0,0.01827836507285317,0.0,-0.0,0,0.0,0.0181,0.0181,-0.0,-0.02,0.03,0.03,1.0,0.02,61.54
3.6649997234344482,0.004355907440185547,3.9,0.0,0.01822696000959726,0.0,0.0,0,0.0,0.0182,0.0182,0.0,-0.02,0.02,0.02,1.0,0.02,21.98
3.7054576873779297,0.004621028900146484,3.9,0.0,0.01822696000959726,0.0,-0.0,0,0.0,0.0182,0.0182,-0.0,-0.02,0.02,0.02,1.0,0.01,13.19
3.7455015182495117,0.0044858455657958984,3.9,0.0,0.01822696000959726,0.0,0.0,0,0.0,0.0182,0.0182,0.0,-0.02,0.02,0.02,1.0,0.0,4.4
3.785334587097168,0.004128932952880859,3.9,0.0,0.01832546000959726,0.0,-0.0,0,0.0,0.0183,0.0183,-0.0,-0.02,0.02,0.02,1.0,0.0,39.56
3.8260324001312256,0.004642963409423828,3.9,0.0,0.018423960009597257,0.0,0.0,0,0.0,0.0184,0.0183,0.0,-0.02,0.02,0.02,1.0,0.0,13.19
3.8662233352661133,0.0041539669036865234,3.9,0.0,0.018423960009597257,0.0,0.0,0,0.0,0.0184,0.0184,0.0,-0.02,0.02,0.02,1.0,0.01,0.0
3.906992197036743,0.0047359466552734375,3.9,0.0,0.018522460009597258,0.0,0.0,0,0.0,0.0185,0.0185,0.0,-0.02,0.02,0.02,1.0,0.0,13.19
3.9470622539520264,0.0046160221099853516,3.9,0.0,0.018522460009597258,0.0,-0.0,0,0.0,0.0185,0.0185,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
3.9867520332336426,0.004112958908081055,3.9,0.0,0.018522460009597258,0.0,-0.0,0,0.0,0.0185,0.0185,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.027409076690674,0.004580974578857422,3.9,0.0,0.018620960009597256,0.0,-0.0,0,0.0,0.0186,0.0186,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.067377090454102,0.004359006881713867,3.9,0.0,0.018620960009597256,0.0,-0.0,0,0.0,0.0186,0.0186,-0.0,-0.02,0.02,0.02,1.0,0.01,13.19
4.10756516456604,0.004359006881713867,3.9,0.0,0.018620960009597256,0.0,0.0,0,0.0,0.0186,0.0186,0.0,-0.02,0.02,0.02,1.0,0.01,21.98
4.147754907608032,0.0043637752532958984,3.9,0.0,0.018620960009597256,0.0,-0.0,0,0.0,0.0186,0.0186,-0.0,-0.02,0.02,0.02,1.0,0.0,26.37
4.188010931015015,0.004430055618286133,3.9,0.0,0.01871946000959726,0.0,-0.0,0,0.0,0.0187,0.0187,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.228386878967285,0.004623889923095703,3.9,0.0,0.01871946000959726,0.0,-0.0,0,0.0,0.0187,0.0187,-0.0,-0.02,0.02,0.02,1.0,0.01,43.96
4.2688398361206055,0.0043489933013916016,3.9,0.0,0.01871946000959726,0.0,-0.0,0,0.0,0.0187,0.0187,-0.0,-0.02,0.02,0.02,1.0,0.0,17.58
4.309558868408203,0.004417896270751953,3.9,0.0,0.01881796000959726,0.0,0.0,0,0.0,0.0188,0.0188,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.349703073501587,0.004374027252197266,3.9,0.0,0.01881796000959726,0.0,0.0,0,0.0,0.0188,0.0188,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.390101194381714,0.004588127136230469,3.9,0.0,0.01891646000959726,0.0,0.0,0,0.0,0.0189,0.0189,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.430461406707764,0.0043871402740478516,3.9,0.0,0.01891646000959726,0.0,0.0,0,0.0,0.0189,0.0189,0.0,-0.02,0.02,0.02,1.0,0.0,8.79
4.470863342285156,0.0046079158782958984,3.9,0.0,0.019014960009597258,0.0,-0.0,0,0.0,0.019,0.0189,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.51093316078186,0.004494905471801758,3.9,0.0,0.019014960009597258,0.0,0.0,0,0.0,0.019,0.019,0.0,-0.02,0.02,0.02,1.0,0.02,0.0
4.5513811111450195,0.004756927490234375,3.9,0.0,0.019014960009597258,0.0,-0.0,0,0.0,0.019,0.019,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.591229200363159,0.004426002502441406,3.9,0.0,0.019014960009597258,0.0,-0.0,0,0.0,0.019,0.019,-0.0,-0.02,0.02,0.02,1.0,0.01,4.4
4.6315672397613525,0.004575014114379883,3.9,0.0,0.01911346000959726,0.0,0.0,0,0.0,0.0191,0.0191,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.671549081802368,0.004375934600830078,3.9,0.0,0.01911346000959726,0.0,-0.0,0,0.0,0.0191,0.0191,-0.0,-0.02,0.02,0.02,1.0,0.04,43.96
4.7117321491241455,0.004371166229248047,3.9,0.0,0.01911346000959726,0.0,-0.0,0,0.0,0.0191,0.0191,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.7523353099823,0.004786968231201172,3.9,0.0,0.01911346000959726,0.0,-0.0,0,0.0,0.0191,0.0191,-0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.792704343795776,0.004503011703491211,3.9,0.0,0.019211960009597257,0.0,-0.0,0,0.0,0.0192,0.0192,-0.0,-0.02,0.02,0.02,1.0,0.0,4.4
4.832759141921997,0.004357814788818359,3.9,0.0,0.019211960009597257,0.0,0.0,0,0.0,0.0192,0.0192,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.873125076293945,0.0045359134674072266,3.9,0.0,0.019211960009597257,0.0,0.0,0,0.0,0.0192,0.0192,0.0,-0.02,0.02,0.02,1.0,0.01,4.4
4.913148880004883,0.0043718814849853516,3.9,0.0,0.019211960009597257,0.0,0.0,0,0.0,0.0192,0.0192,0.0,-0.02,0.02,0.02,1.0,0.0,0.0
4.953316688537598,0.004347801208496094,3.9,0.0,0.01931046000959726,0.0,0.0,0,0.0,0.0193,0.0193,0.0,-0.02,0.02,0.02,1.0,0.0,13.19
